itemID|simulationPrice|promotion
3193|106.97|
3194|16.22|
3195|43.1|
3196|51.66|
3197|62.78|
3198|8.02|
3199|5.35|
3200|5.17|
3201|3.74|
3202|11.23|
3203|32.63|
3204|3.0|
3205|4.59|
3206|19.31|
3207|3.29|
3208|3.89|
3209|26.77|
3210|2.27|
3211|5.54|
3212|34.24|
3213|1.21|
3214|34.81|
3215|33.76|2018-07-12
3216|0.97|
3217|2.81|
3218|11.52|
3219|14.23|
3220|4.39|
3221|12.69|
3222|1.86|
3223|12.46|
3224|14.38|
3225|1.04|2018-07-02
3226|17.03|
3227|2.19|
3228|18.13|
3229|7.04|
3230|0.86|
3231|3.51|
3232|3.67|
3233|10.32|
3234|9.33|
3235|9.19|
3236|2.47|
3237|3.92|
3238|16.24|
3239|9.01|
3240|0.87|
3241|6.12|
3242|11.34|
3243|3.81|
3244|13.46|
3245|1.02|
3246|84.51|
3247|7.79|
3248|3.11|
3249|11.91|
3250|15.38|
3251|0.8|
3252|46.92|2018-07-06
3253|7.03|
3254|43.25|
3255|2.35|
3256|1.05|
3257|1.03|
3258|54.12|
3259|2.66|
3260|12.82|
3261|14.11|
3262|55.02|2018-07-06
3263|3.47|
3264|3.23|
3265|8.46|2018-07-04
3266|23.11|
3267|22.18|
3268|7.98|
3269|5.82|
3270|2.95|
3271|1.79|
3272|3.72|
3273|21.74|
3274|16.76|
3275|8.63|
3276|2.74|
3277|4.95|
3278|7.04|
3279|85.23|
3280|64.34|
3281|70.48|
3282|66.23|
3283|68.67|
3284|6.23|
3285|7.87|2018-07-02
3286|9.7|2018-07-04
3287|14.8|
3288|8.32|2018-07-08
3289|19.71|
3290|35.67|
3291|5.8|2018-07-06
3292|25.09|2018-07-06
3293|5.32|
3294|2.56|2018-07-04
3295|3.5|
3296|9.62|
3297|45.02|
3298|13.62|
3299|18.39|2018-07-04,2018-07-06
3300|8.39|2018-07-03,2018-07-04
3301|27.67|
3302|11.25|
3303|2.26|
3304|8.87|2018-07-02,2018-07-04
3305|14.93|
3306|3.5|
3307|34.35|2018-07-08
3308|3.0|
3309|3.78|2018-07-08
3310|35.75|
3311|12.51|
3312|8.16|2018-07-02,2018-07-03,2018-07-04
3313|19.62|2018-07-02
3314|45.03|2018-07-08
3315|5.09|
3316|8.84|
3317|14.35|
3318|18.8|2018-07-02
3319|11.08|2018-07-02
3320|8.37|
3321|18.39|2018-07-02
3322|16.86|
3323|1.33|2018-07-04
3324|20.93|
3325|16.98|
3326|22.21|2018-07-02,2018-07-03
3327|29.44|
3328|1.88|
3329|58.9|2018-07-09
3330|15.08|
3331|12.1|2018-07-02,2018-07-03,2018-07-04
3332|15.75|2018-07-02,2018-07-03,2018-07-04
3333|1.97|2018-07-02,2018-07-03
3334|4.09|
3335|3.13|2018-07-06
3336|33.81|2018-07-06
3337|8.16|2018-07-02,2018-07-04
3338|6.8|
3339|3.15|
3340|23.15|
3341|23.25|
3342|5.34|
3343|7.98|2018-07-06
3344|40.88|
3345|3.11|2018-07-08
3346|4.06|
3347|7.23|
3348|71.94|2018-07-06
3349|20.16|2018-07-06
3350|45.47|2018-07-06
3351|91.65|2018-07-06
3352|116.55|
3353|33.82|2018-07-08
3354|25.32|2018-07-01,2018-07-06
3355|29.11|2018-07-01,2018-07-06
3356|43.57|2018-07-01,2018-07-08
3357|8.49|2018-07-04
3358|206.15|2018-07-01
3359|33.83|2018-07-06
3360|26.09|2018-07-01
3361|155.14|
3362|85.83|2018-07-04
3363|29.51|
3364|8.71|2018-07-04
3365|89.34|
3366|38.48|2018-07-06
3367|13.87|
3368|7.92|2018-07-02,2018-07-04
3369|78.69|2018-07-02
3370|70.26|
3371|112.14|
3372|25.31|
3373|35.4|
3374|13.92|2018-07-06
3375|33.2|2018-07-02
3376|10.55|2018-07-02
3377|20.44|2018-07-02
3378|7.58|
3379|5.81|
3380|14.68|2018-07-06
3381|8.21|
3382|19.9|2018-07-06
3383|37.16|
3384|17.75|2018-07-08
3385|12.82|
3386|6.5|2018-07-02
3387|64.19|
3388|8.77|
3389|15.6|
3390|19.01|
3391|7.48|
3392|61.24|
3393|15.09|
3394|76.12|2018-07-02
3395|43.14|
3396|17.8|2018-07-08
3397|6.57|
3398|8.62|2018-07-02
3399|35.61|
3400|13.13|
3401|16.85|
3402|1.06|
3403|4.72|
3404|2.42|
3405|2.78|2018-07-02,2018-07-04,2018-07-06
3406|3.34|
3407|0.38|
3408|6.17|
3409|0.38|
3410|12.32|
3411|7.98|
3412|17.65|
3413|5.14|2018-07-02
3414|3.83|2018-07-02,2018-07-03
3415|101.23|
3416|19.27|2018-07-04,2018-07-05
3417|3.84|
3418|5.33|2018-07-02
3419|2.46|2018-07-04,2018-07-05
3420|6.83|2018-07-04,2018-07-05
3421|21.61|2018-07-02,2018-07-08
3422|11.82|
3423|16.89|
3424|32.68|
3425|51.3|2018-07-06
3426|4.78|
3427|19.74|
3428|8.21|
3429|35.08|
3430|8.22|
3431|14.03|
3432|27.16|2018-07-02,2018-07-03
3433|62.32|
3434|15.32|
3435|19.67|
3436|5.73|
3437|8.09|
3438|25.7|
3439|36.34|
3440|60.41|2018-07-06
3441|36.39|
3442|37.47|
3443|4.65|2018-07-06
3444|38.89|2018-07-06
3445|90.8|
3446|27.18|
3447|16.73|
3448|15.02|
3449|13.02|2018-07-08
3450|16.28|
3451|5.96|
3452|14.87|
3453|1.17|
3454|3.33|2018-07-02,2018-07-03
3455|96.16|
3456|24.86|
3457|52.53|
3458|10.47|
3459|0.99|
3460|6.44|
3461|16.44|
3462|3.25|
3463|4.72|
3464|1.93|
3465|8.62|
3466|18.13|
3467|3.66|
3468|6.0|
3469|9.24|
3470|46.51|
3471|6.82|
3472|1.28|2018-07-02,2018-07-03
3473|9.38|
3474|8.94|2018-07-02,2018-07-04
3475|7.35|
3476|9.65|
3477|4.25|2018-07-06
3478|7.46|
3479|30.27|
3480|16.71|
3481|31.05|
3482|12.12|
3483|43.3|
3484|4.74|
3485|4.91|2018-07-06
3486|11.77|2018-07-08
3487|7.82|
3488|2.85|
3489|39.53|
3490|7.68|
3491|13.75|
3492|36.53|
3493|30.7|2018-07-04
3494|2.36|2018-07-02
3495|5.4|2018-07-02
3496|8.07|2018-07-02,2018-07-03
3497|74.36|
3498|71.37|2018-07-06
3499|57.27|
3500|21.28|
3501|1.84|
3502|4.29|
3503|19.98|
3504|11.55|
3505|17.06|
3506|1.74|
3507|28.12|
3508|34.99|
3509|1.94|
3510|24.02|
3511|2.79|
3512|61.16|2018-07-02
3513|30.64|2018-07-06
3514|48.11|
3515|18.19|
3516|20.72|
3517|12.5|2018-07-01,2018-07-04
3518|5.14|
3519|46.37|
3520|8.56|
3521|8.66|
3522|4.86|
3523|24.05|
3524|20.87|2018-07-04
3525|7.85|2018-07-06
3526|48.03|2018-07-08
3527|18.5|
3528|27.2|2018-07-04
3529|11.34|
3530|31.74|
3531|40.27|
3532|16.4|
3533|13.1|
3534|15.1|
3535|40.47|2018-07-01,2018-07-06
3536|7.21|
3537|17.38|
3538|19.3|2018-07-06
3539|24.83|
3540|2.14|
3541|13.19|2018-07-06
3542|8.62|
3543|36.14|
3544|16.77|
3545|29.49|
3546|29.49|
3547|30.26|
3548|1.66|
3549|19.67|
3550|33.7|
3551|43.62|
3552|17.36|
3553|25.61|
3554|7.17|
3555|3.42|
3556|27.68|
3557|11.79|
3558|52.56|2018-07-01
3559|66.39|
3560|81.1|2018-07-04
3561|71.3|
3562|19.35|
3563|5.7|2018-07-02
3564|73.81|
3565|31.84|2018-07-02,2018-07-04
3566|65.58|
3567|25.04|2018-07-12
3568|10.48|
3569|8.6|
3570|1.36|
3571|11.5|
3572|6.49|
3573|4.27|
3574|1.46|
3575|1.05|2018-07-02,2018-07-03,2018-07-04
3576|2.08|
3577|4.91|
3578|14.07|
3579|7.97|
3580|5.73|
3581|4.4|
3582|13.01|
3583|12.65|
3584|2.71|
3585|8.2|
3586|12.22|2018-07-08
3587|23.04|
3588|27.65|2018-07-08
3589|61.12|
3590|23.18|
3591|15.08|
3592|18.09|
3593|8.17|
3594|1.54|
3595|4.72|
3596|30.5|
3597|25.86|
3598|62.63|2018-07-12
3599|22.71|
3600|22.25|2018-07-09
3601|25.86|2018-07-02
3602|39.27|
3603|17.17|
3604|19.0|
3605|3.73|
3606|15.76|2018-07-06
3607|18.94|
3608|6.25|
3609|10.03|
3610|30.17|
3611|30.12|
3612|20.53|
3613|19.25|
3614|18.29|
3615|28.96|
3616|11.1|
3617|16.54|
3618|1.61|
3619|7.57|
3620|2.0|
3621|57.02|
3622|9.65|2018-07-02
3623|4.98|
3624|0.93|
3625|68.43|
3626|48.07|
3627|81.6|
3628|41.17|2018-07-04
3629|1.57|2018-07-02,2018-07-04
3630|46.37|
3631|10.43|
3632|4.77|
3633|8.51|
3634|48.2|
3635|5.36|
3636|4.27|
3637|3.02|2018-07-04
3638|2.21|
3639|8.51|
3640|29.14|
3641|26.65|
3642|11.78|
3643|41.24|2018-07-04
3644|49.7|2018-07-04
3645|15.96|2018-07-01
3646|68.71|2018-07-01
3647|36.9|2018-07-06
3648|42.75|
3649|4.08|2018-07-01
3650|60.26|2018-07-06
3651|43.63|
3652|38.09|2018-07-08
3653|75.94|2018-07-06
3654|4.21|
3655|93.29|2018-07-06
3656|79.33|2018-07-06
3657|57.14|2018-07-06
3658|12.01|2018-07-01,2018-07-04
3659|7.82|2018-07-01
3660|49.43|2018-06-30
3661|32.82|2018-07-03
3662|6.68|2018-07-02
3663|29.92|
3664|26.47|
3665|6.06|2018-07-06
3666|6.95|2018-07-02,2018-07-04
3667|2.65|
3668|20.26|
3669|34.02|
3670|42.75|2018-07-06
3671|3.65|2018-07-04
3672|4.84|
3673|17.84|2018-07-02,2018-07-03,2018-07-04
3674|42.71|2018-07-04,2018-07-05,2018-07-06
3675|7.99|2018-07-04,2018-07-05
3676|9.77|
3677|11.55|
3678|1.79|2018-07-02
3679|6.17|2018-07-04
3680|30.94|
3681|20.02|
3682|55.08|2018-07-08
3683|28.95|2018-07-01
3684|99.14|
3685|4.86|2018-07-01
3686|36.35|
3687|42.45|2018-07-04
3688|51.44|
3689|9.52|
3690|3.8|2018-07-02
3691|12.98|
3692|5.83|
3693|0.97|2018-07-02,2018-07-04
3694|1.97|
3695|10.7|
3696|11.52|
3697|52.51|
3698|12.22|
3699|9.24|
3700|13.13|
3701|6.28|
3702|6.87|
3703|44.04|
3704|2.82|
3705|23.25|
3706|41.48|
3707|21.63|
3708|5.25|
3709|39.8|
3710|61.87|
3711|37.66|
3712|10.26|
3713|15.38|
3714|9.28|
3715|9.46|
3716|10.61|
3717|63.28|
3718|10.19|
3719|5.42|
3720|10.39|
3721|6.82|
3722|32.79|
3723|60.65|
3724|43.65|
3725|24.9|
3726|5.23|
3727|96.93|
3728|18.9|
3729|3.97|2018-07-06
3730|30.73|2018-07-02
3731|74.48|
3732|155.16|
3733|90.8|2018-07-04
3734|19.49|2018-07-08
3735|69.81|
3736|7.73|2018-07-09
3737|3.21|2018-07-02
3738|41.76|
3739|12.09|2018-07-06
3740|22.25|
3741|14.36|
3742|24.19|
3743|22.53|
3744|3.71|
3745|49.41|2018-07-08
3746|62.71|2018-07-08
3747|6.29|
3748|22.01|2018-07-04,2018-07-05,2018-07-06
3749|51.52|
3750|74.24|
3751|51.67|
3752|72.71|2018-07-08
3753|49.17|
3754|38.92|
3755|30.67|
3756|28.36|
3757|55.6|
3758|1.32|2018-07-02
3759|5.12|
3760|58.81|
3761|39.77|
3762|25.16|
3763|15.57|
3764|59.75|
3765|7.87|2018-07-02,2018-07-04,2018-07-08
3766|52.29|
3767|27.22|
3768|71.37|
3769|14.67|
3770|66.39|
3771|5.04|
3772|44.04|
3773|17.94|
3774|41.17|
3775|21.14|2018-07-06
3776|9.17|
3777|54.5|2018-07-04
3778|12.98|2018-07-04
3779|19.37|2018-07-06
3780|13.49|
3781|25.82|
3782|15.39|2018-07-04
3783|2.96|
3784|12.24|
3785|75.89|
3786|27.96|2018-07-04
3787|27.21|
3788|9.45|
3789|19.67|
3790|21.55|
3791|73.92|2018-07-06
3792|31.81|2018-07-04
3793|7.49|
3794|36.12|2018-07-06
3795|4.47|
3796|3.23|
3797|4.15|
3798|51.06|2018-07-04
3799|34.08|2018-07-08
3800|20.69|
3801|58.45|2018-07-04
3802|11.93|2018-07-06
3803|29.2|
3804|48.95|
3805|18.77|
3806|66.76|
3807|14.42|
3808|59.89|2018-07-11
3809|8.31|2018-07-06
3810|30.85|
3811|22.22|
3812|4.27|
3813|8.47|
3814|13.24|
3815|3.43|
3816|63.73|
3817|27.58|
3818|55.1|
3819|16.47|
3820|18.49|
3821|1.68|
3822|58.79|
3823|79.91|2018-07-02
3824|59.43|
3825|14.86|
3826|43.41|
3827|34.34|
3828|9.69|
3829|29.21|
3830|38.89|2018-07-06
3831|62.41|
3832|51.48|
3833|3.14|2018-07-08
3834|13.94|
3835|21.71|2018-07-02,2018-07-12
3836|39.53|
3837|18.94|
3838|4.28|
3839|71.3|
3840|29.65|
3841|5.55|
3842|4.28|
3843|15.61|
3844|10.19|
3845|9.63|
3846|7.04|
3847|31.36|
3848|13.55|
3849|87.42|2018-07-06
3850|5.33|2018-07-08
3851|1.58|
3852|31.96|
3853|19.31|
3854|20.6|
3855|0.84|
3856|16.87|2018-07-11
3857|6.55|2018-07-04
3858|47.38|
3859|41.59|2018-07-12
3860|33.0|
3861|43.8|2018-07-12
3862|2.91|
3863|19.65|2018-07-09
3864|43.08|
3865|0.93|
3866|12.24|2018-07-04,2018-07-06
3867|46.02|
3868|38.91|2018-07-06
3869|23.51|2018-07-11
3870|10.05|2018-07-11
3871|38.69|2018-07-02
3872|16.94|
3873|10.08|
3874|20.95|2018-07-08
3875|34.82|
3876|25.36|
3877|19.53|
3878|31.98|
3879|5.08|2018-07-08
3880|2.38|
3881|22.02|
3882|8.62|
3883|17.9|2018-07-09
3884|15.63|2018-07-06
3885|15.23|2018-07-02,2018-07-03
3886|51.11|2018-07-06
3887|12.7|
3888|5.22|2018-07-08
3889|7.54|
3890|28.22|
3891|9.41|2018-07-11
3892|44.15|2018-07-04
3893|37.78|
3894|42.75|2018-07-08
3895|18.66|2018-07-08
3896|58.01|
3897|3.93|
3898|27.21|
3899|26.31|
3900|13.75|
3901|28.9|
3902|67.68|
3903|58.87|
3904|18.74|
3905|60.73|
3906|76.0|2018-07-02,2018-07-04,2018-07-05
3907|23.91|
3908|96.97|
3909|16.85|
3910|8.77|
3911|12.32|
3912|28.02|
3913|34.77|
3914|3.7|2018-07-08
3915|27.21|
3916|69.82|
3917|84.78|2018-07-04
3918|95.93|
3919|24.16|
3920|6.77|
3921|6.35|
3922|4.84|
3923|57.21|2018-07-06
3924|40.91|
3925|4.15|
3926|45.58|
3927|34.13|2018-07-08
3928|12.76|
3929|68.92|2018-07-02
3930|126.1|2018-07-06
3931|57.02|
3932|13.53|2018-07-02
3933|62.8|
3934|18.55|
3935|33.14|
3936|56.44|
3937|8.54|2018-07-11
3938|15.32|
3939|6.81|2018-07-11
3940|7.17|2018-07-11
3941|50.36|
3942|5.19|
3943|76.77|2018-07-04
3944|22.18|
3945|37.94|
3946|54.74|
3947|62.52|
3948|15.32|
3949|12.7|
3950|93.73|
3951|68.62|
3952|61.56|
3953|8.48|2018-07-11
3954|28.16|
3955|38.86|2018-07-11
3956|6.13|
3957|25.28|
3958|7.99|2018-07-11
3959|11.52|
3960|5.59|
3961|29.37|
3962|25.44|2018-07-04
3963|4.72|
3964|6.56|2018-07-11
3965|3.84|2018-07-11
3966|14.84|2018-07-02
3967|13.92|
3968|5.05|
3969|6.46|
3970|30.62|2018-07-08
3971|13.73|
3972|72.14|2018-07-08
3973|79.43|2018-07-08
3974|106.39|
3975|75.21|
3976|62.61|2018-07-08
3977|10.93|2018-07-08
3978|7.37|
3979|10.5|
3980|12.19|
3981|3.31|
3982|5.47|
3983|91.19|2018-07-08
3984|5.79|2018-07-08
3985|78.83|2018-07-08
3986|12.66|
3987|107.75|2018-07-08
3988|78.34|2018-07-08
3989|66.48|
3990|20.06|
3991|3.93|2018-07-08
3992|7.23|
3993|6.53|
3994|5.9|
3995|6.56|
3996|12.19|2018-07-08
3997|7.15|
3998|50.31|
3999|35.76|2018-07-06
4000|23.43|
4001|32.87|2018-07-08
4002|28.02|2018-07-06
4003|63.8|2018-07-12
4004|15.34|
4005|4.15|
4006|42.37|2018-07-01,2018-07-06
4007|2.37|
4008|40.57|
4009|45.16|2018-07-11
4010|45.05|
4011|3.82|
4012|21.87|2018-07-08
4013|24.49|
4014|32.65|
4015|4.63|
4016|7.88|
4017|4.18|
4018|42.38|
4019|8.22|
4020|29.84|
4021|7.31|
4022|7.88|
4023|22.15|
4024|13.49|
4025|3.31|
4026|12.79|
4027|4.48|
4028|48.07|
4029|3.22|
4030|18.58|2018-07-02
4031|26.38|
4032|6.02|2018-07-08
4033|9.91|2018-07-11
4034|20.5|
4035|4.72|
4036|29.66|2018-07-12
4037|15.2|
4038|24.61|2018-07-04
4039|41.73|
4040|7.2|
4041|48.49|
4042|8.83|2018-07-11
4043|2.77|
4044|60.65|2018-07-12
4045|61.96|
4046|31.05|
4047|5.23|
4048|20.28|
4049|15.74|2018-07-11
4050|15.75|
4051|21.87|
4052|6.29|2018-07-06
4053|9.17|2018-07-12
4054|43.83|
4055|25.36|
4056|1.99|2018-07-09
4057|3.49|
4058|4.86|
4059|15.7|
4060|29.94|
4061|53.95|2018-07-11
4062|19.32|2018-07-11
4063|11.18|2018-07-11
4064|32.56|
4065|45.93|
4066|12.87|
4067|6.53|2018-07-11
4068|4.94|
4069|69.99|2018-07-11
4070|65.58|2018-07-11
4071|14.7|
4072|2.48|2018-07-06
4073|5.7|
4074|25.32|
4075|2.29|
4076|12.28|2018-07-11
4077|58.81|2018-07-11
4078|35.07|2018-07-11
4079|25.44|
4080|51.53|
4081|7.13|
4082|8.82|
4083|12.82|
4084|6.12|2018-07-08
4085|40.22|
4086|5.2|2018-07-06
4087|1.74|
4088|58.88|2018-07-12
4089|11.21|2018-07-12
4090|12.44|
4091|2.51|2018-07-08
4092|42.58|2018-07-02
4093|2.66|2018-07-12
4094|26.33|2018-07-04
4095|18.38|2018-07-06
4096|8.29|
4097|17.61|2018-07-04
4098|8.56|2018-07-04
4099|10.04|2018-07-08
4100|13.84|2018-07-02
4101|47.2|2018-07-08
4102|21.27|
4103|50.33|2018-07-02,2018-07-09
4104|39.85|2018-07-04
4105|21.18|2018-07-02
4106|8.18|2018-07-11
4107|16.54|2018-07-11
4108|8.57|2018-07-12
4109|2.51|
4110|10.23|2018-07-12
4111|48.39|2018-07-06
4112|68.7|2018-07-06
4113|32.51|2018-07-08
4114|39.83|2018-07-06
4115|36.07|2018-07-06
4116|55.25|2018-07-08
4117|54.97|2018-07-02
4118|40.9|2018-07-04
4119|11.22|
4120|17.06|2018-07-02
4121|30.57|2018-07-04,2018-07-06,2018-07-08
4122|12.94|2018-07-04
4123|4.06|
4124|3.26|2018-07-02
4125|14.72|
4126|36.06|2018-07-08
4127|14.81|2018-07-08
4128|19.15|2018-07-08
4129|48.07|2018-07-08
4130|84.42|2018-07-08
4131|28.08|2018-07-08
4132|37.75|2018-07-08
4133|4.99|2018-07-08
4134|22.06|2018-07-08
4135|58.43|2018-07-08
4136|6.52|2018-07-08
4137|16.92|2018-07-08
4138|9.23|2018-07-08
4139|62.76|2018-07-08
4140|62.73|2018-07-08
4141|20.7|2018-07-08
4142|25.69|2018-07-08
4143|82.57|2018-07-08
4144|13.72|2018-07-08
4145|18.11|2018-07-08
4146|24.84|2018-07-08
4147|52.02|2018-07-08
4148|9.69|
4149|63.09|2018-07-08
4150|80.57|2018-07-08
4151|13.25|2018-07-08
4152|24.91|2018-07-08
4153|48.7|2018-07-02
4154|40.43|
4155|23.22|2018-07-08
4156|11.42|
4157|72.24|
4158|10.94|2018-07-02
4159|8.49|
4160|14.67|2018-07-02,2018-07-11
4161|38.37|
4162|10.8|
4163|51.67|
4164|62.62|
4165|49.17|
4166|72.22|2018-07-02
4167|55.11|
4168|4.51|
4169|4.92|2018-07-02
4170|2.51|2018-07-06
4171|16.85|
4172|53.67|
4173|2.65|
4174|2.94|
4175|36.58|2018-07-08
4176|27.52|2018-07-04
4177|42.7|2018-07-04
4178|26.73|2018-07-06
4179|23.43|2018-07-04
4180|4.57|2018-07-04
4181|44.57|
4182|11.54|2018-07-02
4183|6.98|2018-07-04
4184|2.27|
4185|5.95|2018-07-02
4186|29.13|
4187|6.91|2018-07-04
4188|5.93|
4189|26.13|
4190|22.95|
4191|9.17|
4192|10.02|
4193|25.16|2018-07-02
4194|14.28|2018-07-06
4195|27.93|
4196|23.8|
4197|15.57|
4198|57.55|
4199|25.65|
4200|3.57|2018-07-04
4201|8.98|
4202|40.67|
4203|15.42|
4204|6.54|
4205|11.6|
4206|19.31|
4207|17.25|
4208|18.13|
4209|3.11|
4210|8.57|
4211|4.91|
4212|7.5|
4213|6.3|
4214|3.39|
4215|4.97|
4216|33.17|
4217|45.05|
4218|3.74|
4219|14.1|2018-07-03
4220|28.27|
4221|33.34|2018-07-03
4222|13.56|
4223|1.31|2018-07-02,2018-07-03
4224|5.03|
4225|31.27|2018-07-03
4226|8.76|
4227|1.5|2018-07-07
4228|7.9|
4229|18.18|
4230|7.46|
4231|4.34|2018-07-07
4232|8.68|
4233|11.57|
4234|112.9|
4235|34.49|
4236|48.59|
4237|35.18|
4238|17.23|
4239|10.85|2018-07-07
4240|17.78|2018-07-03
4241|14.57|2018-07-03
4242|1.62|2018-07-03
4243|17.54|
4244|28.96|
4245|15.51|2018-07-03
4246|14.99|2018-07-03
4247|7.57|
4248|16.28|
4249|27.8|
4250|20.76|
4251|3.34|
4252|48.69|
4253|21.78|
4254|4.81|
4255|16.16|
4256|2.02|
4257|2.12|
4258|6.12|
4259|38.43|
4260|1.46|2018-07-07,2018-07-10
4261|4.67|2018-07-02,2018-07-07
4262|94.33|2018-07-07
4263|56.69|
4264|11.52|
4265|28.85|
4266|15.35|
4267|6.15|
4268|2.07|
4269|4.91|
4270|29.92|
4271|19.53|
4272|22.86|
4273|15.05|
4274|23.42|
4275|21.08|
4276|6.01|
4277|13.66|
4278|17.05|
4279|26.97|
4280|6.6|
4281|11.55|
4282|8.54|
4283|3.13|
4284|23.42|
4285|7.31|
4286|79.97|
4287|13.18|
4288|41.17|
4289|33.45|
4290|18.61|
4291|3.69|2018-07-03,2018-07-07
4292|6.26|
4293|3.07|2018-07-02
4294|1.67|
4295|28.03|
4296|1.21|
4297|9.17|2018-07-02,2018-07-05
4298|5.46|
4299|10.02|
4300|10.8|
4301|6.74|
4302|9.41|
4303|2.37|
4304|2.69|2018-07-03
4305|51.05|
4306|2.22|
4307|6.69|
4308|20.18|
4309|5.18|2018-07-03
4310|13.32|
4311|15.34|2018-07-03
4312|24.9|
4313|65.5|
4314|63.32|
4315|2.82|
4316|15.44|
4317|33.42|
4318|13.9|
4319|87.66|
4320|11.73|
4321|4.09|
4322|21.08|
4323|70.6|
4324|33.22|
4325|2.52|2018-07-02
4326|3.34|
4327|11.63|
4328|17.79|
4329|156.17|
4330|2.57|
4331|1.18|
4332|9.56|2018-07-02,2018-07-07
4333|13.69|2018-07-02,2018-07-04,2018-07-06
4334|27.16|
4335|50.3|
4336|36.66|
4337|4.79|
4338|4.91|
4339|2.36|
4340|1.83|
4341|6.69|
4342|8.45|
4343|34.62|
4344|6.46|
4345|2.69|
4346|61.58|
4347|19.06|
4348|6.3|
4349|2.02|
4350|1.67|
4351|52.62|
4352|0.77|
4353|50.49|
4354|2.2|2018-07-07
4355|99.89|
4356|190.92|
4357|8.39|
4358|2.09|
4359|7.32|
4360|7.77|2018-07-03
4361|66.7|
4362|148.46|
4363|7.22|
4364|117.87|
4365|23.64|
4366|194.82|
4367|45.98|
4368|4.05|
4369|2.72|
4370|6.01|
4371|1.81|
4372|9.82|
4373|9.58|
4374|1.03|
4375|16.09|
4376|14.99|
4377|23.56|
4378|6.19|2018-07-07
4379|10.93|
4380|14.25|
4381|2.39|
4382|7.07|2018-07-02,2018-07-04,2018-07-07
4383|1.41|
4384|16.58|
4385|28.71|
4386|26.5|
4387|22.05|
4388|0.75|
4389|1.29|2018-07-07
4390|1.67|
4391|5.28|
4392|2.52|
4393|5.43|
4394|11.37|
4395|19.98|
4396|11.21|
4397|44.33|
4398|14.2|
4399|1.64|
4400|17.18|
4401|54.68|
4402|306.54|
4403|83.72|
4404|2.84|
4405|23.17|2018-07-02
4406|8.23|
4407|96.06|
4408|82.33|
4409|64.01|2018-07-07
4410|41.59|2018-07-03
4411|37.86|
4412|45.84|
4413|16.58|
4414|51.66|
4415|5.76|
4416|17.36|
4417|12.44|2018-07-07,2018-07-10
4418|3.6|
4419|57.59|
4420|4.49|
4421|12.04|
4422|7.83|
4423|1945.55|
4424|9.63|
4425|8.97|
4426|317.38|2018-07-03
4427|77.89|
4428|4.09|
4429|1.49|
4430|160.6|
4431|26.09|2018-07-02,2018-07-03
4432|72.85|
4433|9.31|
4434|18.24|
4435|8.89|
4436|5.65|2018-07-02,2018-07-04
4437|25.87|
4438|26.56|
4439|23.04|
4440|19.53|
4441|21.87|
4442|55.7|
4443|30.16|
4444|37.01|
4445|30.77|
4446|8.24|
4447|3.67|
4448|26.33|
4449|47.11|
4450|4.38|
4451|47.32|
4452|47.65|
4453|55.78|
4454|10.16|
4455|6.15|
4456|7.97|
4457|7.12|
4458|8.4|
4459|18.14|2018-07-02,2018-07-10
4460|13.24|
4461|70.7|
4462|80.04|
4463|37.47|2018-07-02,2018-07-10
4464|18.2|
4465|10.6|
4466|17.11|
4467|5.89|
4468|222.36|
4469|22.89|
4470|47.79|
4471|17.2|
4472|100.43|
4473|145.82|
4474|9.72|
4475|33.96|
4476|260.26|
4477|114.39|
4478|37.88|
4479|10.64|
4480|1.61|
4481|6.18|
4482|0.62|
4483|2.69|
4484|10.22|
4485|6.34|
4486|6.69|
4487|23.5|
4488|3.15|2018-07-03,2018-07-07
4489|17.35|
4490|3.5|
4491|9.16|
4492|42.67|
4493|20.0|
4494|4.3|2018-07-07,2018-07-10
4495|12.59|
4496|5.03|
4497|13.18|
4498|36.09|
4499|46.9|
4500|19.76|
4501|53.11|
4502|193.11|
4503|149.46|
4504|600.91|
4505|950.4|
4506|76.55|
4507|1.15|
4508|32.78|
4509|4.35|2018-07-02,2018-07-07,2018-07-10
4510|22.3|
4511|1.92|
4512|2.54|
4513|26.96|
4514|1.64|
4515|2.26|
4516|5.4|
4517|1.91|
4518|10.9|
4519|13.66|
4520|109.48|
4521|4.01|
4522|4.01|
4523|147.02|2018-07-07
4524|4.7|
4525|32.44|
4526|5.88|
4527|64.05|
4528|74.24|
4529|23.18|
4530|27.27|
4531|31.73|
4532|3.57|
4533|10.49|
4534|13.26|
4535|41.17|
4536|64.74|
4537|76.33|
4538|90.42|
4539|3.4|
4540|55.55|
4541|305.87|2018-07-07
4542|21.55|
4543|57.61|
4544|370.57|
4545|282.68|
4546|1.84|
4547|25.87|
4548|31.44|
4549|3.82|
4550|2.74|
4551|2.09|
4552|27.35|2018-07-07
4553|1.36|
4554|6.02|
4555|18.54|2018-07-04
4556|13.78|2018-07-07
4557|47.04|
4558|2.18|
4559|2.6|
4560|0.39|2018-07-02
4561|48.57|
4562|33.28|
4563|85.13|
4564|323.35|
4565|244.22|
4566|21.92|
4567|6.49|
4568|22.53|
4569|9.3|
4570|10.31|
4571|10.52|
4572|1.62|
4573|26.84|
4574|60.73|2018-07-02,2018-07-03
4575|59.55|2018-07-03
4576|24.96|
4577|7.22|
4578|5.37|
4579|5.76|2018-07-03
4580|1.61|
4581|16.62|
4582|1.15|2018-07-07
