itemID|brand|manufacturer|customerRating|category1|category2|category3|recommendedRetailPrice
4957|88|51|0.0|5|28|4|74.69
4958|0|66|5.0|5|21|4|6.69
4959|0|136|4.0|5|28|4|48.86
4960|0|141|0.0|7|24|6|25.18
4961|0|80|5.0|7|24|6|17.1
4962|90|80|3.97|5|21|4|9.6
4963|0|91|5.0|5|21|4|8.67
4964|89|100|1.0|5|21|4|19.62
4965|0|100|4.57|5|30|4|112.2
4966|0|66|0.0|5|21|4|5.59
4967|88|51|5.0|5|28|4|24.07
4968|89|100|3.0|5|30|4|24.53
4969|90|80|2.0|5|21|4|9.03
4970|0|100|2.67|7|23|4|14.4
4971|0|100|3.0|7|23|4|11.34
4972|0|45|0.0|7|24|6|4.43
4973|0|80|0.0|7|24|6|16.77
4974|90|80|4.05|5|21|4|10.85
4975|0|125|0.0|5|30|4|45.52
4976|0|66|1.5|5|28|4|11.66
4977|0|107|0.0|3|29|6|186.42
4978|0|107|5.0|7|26|6|524.14
4979|0|142|0.0|7|23|4|18.9
4980|0|80|4.47|5|21|4|6.1
4981|88|51|0.0|5|28|4|15.04
4982|0|66|5.0|5|21|4|7.45
4983|90|80|4.22|5|21|4|7.5
4984|90|80|3.43|5|21|4|19.82
4985|0|45|4.0|5|28|4|12.28
4986|90|80|2.0|5|21|4|7.22
4987|0|117|5.0|5|21|4|8.96
4988|0|66|0.0|5|15|4|5.74
4989|0|66|4.5|5|15|4|3.81
4990|0|100|5.0|5|21|4|6.1
4991|89|100|3.67|5|30|4|79.36
4992|0|117|5.0|5|21|4|17.51
4993|89|100|4.43|5|30|4|30.88
4994|0|45|3.14|5|28|4|8.22
4995|0|66|4.0|5|28|4|8.19
4996|0|66|0.0|5|28|4|9.7
4997|0|66|0.0|5|28|4|7.83
4998|0|45|5.0|5|21|4|5.4
4999|0|45|3.67|5|21|4|10.5
5000|0|135|0.0|5|30|4|69.57
5001|0|135|0.0|5|21|4|6.73
5002|88|51|0.0|5|28|4|74.06
5003|88|51|0.0|5|28|4|24.82
5004|0|45|4.5|5|28|4|21.46
5005|0|45|5.0|5|28|4|8.69
5006|0|45|1.5|5|28|4|13.41
5007|0|110|5.0|5|28|4|12.73
5008|0|91|0.0|5|21|4|7.35
5009|0|91|0.0|5|21|4|11.76
5010|95|135|4.33|5|28|4|9.01
5011|95|135|5.0|5|28|4|6.73
5012|95|135|4.0|5|28|4|19.22
5013|0|100|3.0|5|28|4|45.44
5014|89|100|3.0|5|30|4|31.9
5015|0|100|5.0|5|28|4|5.38
5016|89|100|0.0|5|28|4|19.09
5017|89|100|5.0|5|30|4|26.89
5018|0|100|3.0|5|21|4|30.32
5019|0|100|2.0|5|30|4|53.22
5020|88|51|0.0|5|28|4|42.32
5021|90|80|3.0|5|21|4|15.91
5022|82|96|4.5|5|21|4|6.9
5023|0|51|3.0|5|28|4|5.94
5024|0|51|2.5|5|28|4|13.71
5025|0|51|0.0|5|28|4|20.43
5026|88|51|5.0|5|28|4|21.16
5027|0|66|0.0|5|28|4|4.81
5028|89|100|0.0|5|30|4|84.04
5029|90|80|4.0|5|21|4|15.93
5030|0|143|4.0|5|28|4|8.73
5031|89|100|0.0|5|28|4|6.53
5032|0|100|5.0|5|30|4|96.87
5033|96|100|1.5|5|30|4|12.18
5034|0|100|0.0|5|28|4|23.69
5035|90|80|3.41|5|21|4|17.49
5036|0|144|0.0|5|28|4|29.0
5037|89|100|1.0|5|30|4|37.56
5038|0|45|5.0|5|15|4|12.38
5039|0|136|4.89|5|28|4|5.25
5040|0|80|4.83|5|21|4|8.72
5041|0|80|4.63|5|21|4|8.18
5042|88|51|5.0|5|28|4|13.38
5043|88|51|5.0|5|28|4|18.14
5044|88|51|5.0|5|28|4|33.52
5045|88|51|0.0|5|28|4|38.61
5046|0|51|3.67|5|28|4|57.7
5047|0|100|5.0|5|30|4|49.99
5048|0|110|0.0|5|15|4|4.67
5049|0|136|3.8|5|28|4|36.74
5050|0|136|0.0|5|28|4|14.24
5051|0|136|0.0|5|28|4|32.99
5052|0|136|2.75|5|28|4|21.49
5053|89|100|4.0|5|28|4|9.28
5054|0|145|1.0|5|28|4|29.3
5055|88|51|0.0|5|28|4|12.65
5056|0|106|5.0|5|21|4|4.16
5057|0|100|5.0|5|30|4|118.62
5058|0|56|0.0|5|28|4|4.42
5059|0|99|5.0|5|28|4|9.29
5060|0|99|0.0|5|28|4|8.91
5061|0|146|0.0|5|21|4|14.53
5062|0|45|1.0|5|28|4|16.42
5063|0|45|0.0|5|28|4|10.95
5064|0|125|5.0|5|30|4|36.89
5065|0|147|3.5|5|21|4|9.1
5066|0|147|0.0|5|28|4|6.0
5067|0|51|2.5|5|28|4|47.14
5068|0|51|5.0|5|28|4|36.95
5069|89|100|5.0|5|30|4|81.27
5070|0|100|5.0|5|21|4|4.56
5071|89|100|0.0|5|30|4|18.85
5072|0|122|0.0|5|30|4|138.62
5073|0|45|3.0|5|28|4|9.31
5074|0|45|0.0|5|15|4|10.0
5075|88|51|5.0|5|28|4|11.61
5076|88|51|5.0|5|28|4|17.29
5077|88|51|5.0|5|28|4|11.48
5078|88|51|5.0|5|28|4|11.64
5079|88|51|5.0|5|28|4|16.83
5080|88|51|5.0|5|28|4|18.79
5081|88|51|5.0|5|28|4|28.91
5082|89|100|0.0|5|21|4|33.89
5083|89|100|5.0|5|28|4|10.02
5084|0|100|0.0|5|28|4|25.49
5085|95|135|0.0|5|28|4|45.47
5086|91|66|5.0|5|28|4|6.55
5087|91|66|0.0|5|28|4|13.56
5088|0|66|4.67|5|28|4|11.99
5089|0|80|4.57|5|21|4|15.15
5090|88|51|5.0|5|28|4|73.18
5091|88|51|4.75|5|28|4|72.14
5092|88|51|5.0|5|28|4|62.28
5093|90|80|4.4|5|21|4|10.35
5094|0|148|2.0|5|30|4|123.19
5095|0|100|0.0|5|30|4|14.1
5096|97|149|0.0|5|30|4|169.86
5097|97|149|3.0|5|30|4|196.9
5098|0|51|1.0|5|21|4|93.13
5099|95|135|0.0|5|28|4|23.49
5100|95|135|0.0|5|28|4|22.31
5101|95|135|0.0|5|28|4|127.73
5102|0|150|3.0|5|28|4|220.89
5103|0|45|0.0|5|28|4|25.85
5104|0|45|0.0|5|28|4|7.3
5105|0|45|3.0|5|28|4|12.0
5106|0|45|0.0|5|28|4|14.28
5107|0|45|0.0|5|21|4|9.68
5108|0|104|0.0|5|28|4|128.99
5109|89|100|0.0|5|30|4|29.42
5110|89|100|0.0|7|23|4|9.7
5111|89|100|0.0|5|30|4|49.57
5112|0|136|0.0|5|28|4|11.54
5113|0|136|0.0|5|28|4|23.48
5114|0|136|0.0|5|28|4|30.46
5115|90|80|5.0|5|21|4|16.24
5116|92|80|4.75|5|21|4|8.6
5117|90|80|3.26|5|21|4|26.68
5118|92|80|4.5|5|21|4|12.21
5119|92|80|4.59|5|21|4|15.26
5120|92|80|4.8|5|21|4|12.1
5121|90|80|4.33|5|21|4|14.04
5122|92|80|4.36|5|21|4|9.04
5123|90|80|5.0|5|21|4|13.42
5124|90|80|1.0|5|21|4|5.78
5125|92|80|5.0|5|21|4|11.18
5126|90|80|4.83|5|21|4|15.43
5127|92|80|4.72|5|21|4|15.7
5128|92|80|4.86|5|21|4|13.3
5129|92|80|3.0|5|21|4|12.14
5130|92|80|4.71|5|21|4|17.76
5131|92|80|4.6|5|21|4|14.3
5132|90|80|4.6|5|21|4|7.62
5133|92|80|5.0|5|21|4|17.37
5134|90|80|5.0|5|21|4|15.71
5135|90|80|5.0|5|21|4|17.85
5136|92|80|5.0|5|21|4|11.09
5137|89|100|5.0|5|30|4|17.34
5138|0|100|4.0|5|30|4|11.4
5139|90|80|4.11|5|21|4|17.38
5140|0|51|3.0|5|30|4|58.44
5141|98|80|0.0|5|21|4|15.97
5142|98|80|0.0|5|21|4|9.66
5143|98|80|5.0|5|21|4|8.11
5144|98|80|0.0|5|21|4|6.56
5145|98|80|0.0|5|21|4|13.71
5146|98|80|5.0|5|21|4|12.16
5147|98|80|4.5|5|21|4|12.87
5148|98|80|1.0|5|21|4|17.76
5149|98|80|0.0|5|21|4|12.87
5150|98|80|0.0|5|21|4|16.69
5151|98|80|0.0|5|21|4|11.03
5152|98|80|0.0|5|21|4|11.92
5153|98|80|5.0|5|21|4|16.93
5154|98|80|0.0|5|21|4|13.59
5155|90|80|4.0|5|21|4|20.29
5156|89|100|0.0|5|30|4|39.52
5157|89|100|4.25|5|30|4|64.74
5158|89|100|5.0|5|30|4|50.98
5159|89|100|0.0|5|30|4|42.47
5160|89|100|0.0|5|30|4|26.62
5161|89|100|0.0|5|30|4|68.29
5162|89|100|0.0|3|29|4|8.37
5163|89|100|0.0|5|28|4|10.99
5164|0|100|0.0|5|21|4|14.12
5165|89|100|2.0|5|28|4|23.32
5166|89|100|0.0|5|28|4|13.42
5167|0|122|5.0|5|30|4|26.78
5168|0|122|0.0|5|30|4|49.73
5169|0|144|5.0|5|28|4|51.7
5170|0|151|0.0|5|28|4|41.42
5171|0|151|0.0|5|28|4|13.86
5172|0|51|0.0|5|30|4|79.1
5173|0|136|0.0|5|28|4|10.9
5174|0|136|0.0|5|28|4|6.0
5175|0|136|5.0|5|28|4|14.16
5176|0|152|0.0|5|28|4|34.55
5177|0|152|0.0|5|28|4|23.73
5178|0|152|3.0|5|28|4|23.39
5179|0|152|0.0|5|28|4|14.88
5180|0|152|0.0|5|28|4|36.78
5181|89|100|0.0|5|30|4|83.61
5182|92|80|5.0|5|21|4|6.32
5183|92|80|2.83|5|21|4|12.14
5184|92|80|4.76|5|21|4|9.37
5185|88|51|5.0|5|28|4|16.24
5186|88|51|1.0|5|28|4|13.03
5187|0|100|5.0|5|30|4|109.2
5188|0|100|0.0|5|30|4|110.74
5189|0|45|4.0|5|28|4|10.02
5190|0|144|0.0|5|28|4|85.14
5191|0|144|0.0|5|28|4|112.23
5192|0|144|0.0|5|28|4|208.29
5193|0|61|0.0|5|28|4|4.66
5194|0|152|0.0|5|28|4|17.29
5195|0|152|0.0|5|28|4|18.45
5196|0|152|0.0|5|28|4|17.67
5197|0|45|5.0|5|28|4|11.54
5198|0|136|0.0|5|28|4|14.7
5199|0|45|0.0|5|28|4|8.52
5200|90|80|0.0|5|21|4|15.23
5201|89|100|0.0|5|30|4|140.24
5202|0|111|0.0|5|30|4|39.04
5203|0|153|0.0|5|28|4|17.38
5204|0|144|0.0|5|28|4|183.5
5205|0|100|5.0|5|30|4|81.92
5206|89|100|5.0|5|21|4|24.82
5207|0|100|0.0|5|28|4|177.31
5208|95|135|4.5|5|28|4|77.76
5209|0|135|0.0|5|30|4|94.25
5210|95|135|0.0|5|28|4|36.48
5211|95|135|0.0|5|28|4|28.79
5212|95|135|0.0|5|30|4|23.32
5213|88|51|0.0|5|28|4|72.35
5214|95|135|0.0|5|28|4|35.95
5215|0|147|0.0|5|15|4|20.33
5216|0|147|0.0|5|15|4|11.04
5217|90|80|4.83|5|21|4|16.56
5218|0|127|0.0|5|30|4|70.28
5219|0|127|3.0|5|28|4|7.12
5220|0|127|0.0|5|28|4|4.58
5221|0|127|0.0|5|28|4|10.19
5222|0|127|5.0|5|28|4|47.12
5223|0|127|3.0|5|28|4|15.09
5224|0|104|0.0|5|21|4|40.49
5225|0|104|0.0|5|21|4|29.99
5226|0|150|0.0|5|28|4|44.29
5227|0|66|0.0|5|28|4|13.52
5228|0|66|0.0|5|28|4|7.35
5229|0|66|0.0|5|28|4|8.06
5230|92|80|2.5|5|21|4|14.36
5231|0|80|0.0|5|21|4|15.35
5232|0|51|5.0|5|28|4|21.99
5233|0|150|5.0|5|28|4|19.39
5234|0|56|0.0|5|28|4|13.57
5235|0|154|5.0|5|21|4|7.9
5236|0|154|5.0|5|21|4|10.85
5237|0|154|5.0|5|28|4|11.1
5238|0|150|0.0|5|28|4|149.38
5239|0|61|0.0|5|28|4|6.61
5240|95|135|0.0|5|28|4|23.92
5241|95|135|0.0|5|28|4|39.4
5242|95|135|0.0|5|28|4|28.14
5243|0|125|0.0|5|30|4|38.63
5244|89|100|0.0|5|30|4|38.2
5245|89|100|0.0|5|21|4|10.61
5246|0|100|0.0|5|28|4|9.04
5247|0|155|0.0|5|30|4|66.56
5248|89|100|5.0|5|30|4|36.82
5249|0|100|5.0|5|28|4|12.87
5250|82|96|5.0|5|28|4|21.92
5251|82|96|5.0|5|28|4|5.84
5252|0|111|0.0|5|30|4|9.45
5253|0|111|0.0|5|30|4|10.98
5254|0|111|0.0|5|30|4|19.88
5255|0|144|0.0|5|28|4|170.28
5256|0|144|0.0|5|28|4|204.13
5257|0|144|0.0|5|28|4|189.05
5258|0|136|0.0|5|28|4|20.49
5259|92|80|5.0|5|21|4|19.52
5260|90|80|5.0|5|21|4|2.76
5261|90|80|5.0|5|21|4|7.74
5262|90|80|5.0|5|21|4|19.32
5263|90|80|5.0|5|21|4|12.09
5264|92|80|4.25|5|21|4|17.02
5265|92|80|5.0|5|21|4|20.58
5266|92|80|4.86|5|21|4|6.84
5267|0|156|0.0|5|28|4|127.79
5268|0|156|5.0|5|28|4|56.39
5269|0|156|3.5|7|24|4|53.59
5270|0|136|0.0|5|28|4|6.34
5271|0|136|0.0|5|28|4|13.95
5272|0|136|5.0|5|28|4|8.38
5273|0|136|1.0|5|28|4|6.53
5274|0|136|0.0|5|28|4|8.5
5275|0|136|0.0|5|28|4|13.16
5276|0|136|0.0|5|28|4|5.44
5277|0|136|0.0|5|28|4|15.7
5278|0|136|0.0|5|28|4|13.16
5279|0|80|4.33|5|21|4|10.03
5280|0|117|0.0|5|21|4|10.15
5281|89|100|0.0|5|30|4|128.87
5282|0|100|0.0|5|30|4|56.94
5283|89|100|0.0|5|30|4|107.89
5284|0|100|0.0|5|30|4|98.9
5285|0|45|0.0|5|28|4|12.9
5286|0|45|0.0|5|28|4|7.23
5287|0|45|0.0|5|28|4|7.13
5288|0|45|0.0|5|28|4|9.11
5289|0|45|0.0|5|28|4|9.56
5290|0|45|0.0|5|28|4|6.48
5291|88|51|0.0|5|28|4|27.97
5292|0|51|0.0|5|28|4|37.12
5293|0|51|0.0|5|28|4|39.81
5294|0|100|4.0|5|21|4|8.42
5295|89|100|0.0|5|21|4|15.75
5296|0|100|5.0|5|21|4|26.28
5297|89|100|5.0|5|21|4|8.51
5298|89|100|0.0|5|30|4|96.6
5299|0|45|0.0|5|28|4|7.03
5300|0|45|0.0|5|28|4|6.31
5301|0|45|0.0|7|24|4|11.78
5302|0|45|0.0|5|28|4|9.31
5303|0|45|0.0|5|28|4|5.94
5304|0|45|0.0|5|28|4|13.21
5305|0|45|0.0|5|28|4|9.01
5306|0|45|0.0|5|28|4|10.73
5307|0|61|0.0|5|28|4|4.42
5308|89|100|0.0|5|30|4|14.93
5309|89|100|0.0|5|28|4|7.52
5310|89|100|0.0|5|28|4|5.25
5311|0|157|0.0|5|28|4|38.85
5312|0|61|0.0|5|28|4|8.02
5313|0|61|0.0|5|28|4|8.12
5314|0|157|0.0|5|28|4|20.62
5315|0|157|0.0|5|28|4|66.87
5316|0|91|0.0|5|28|4|10.25
5317|0|91|0.0|5|28|4|7.41
5318|0|99|5.0|5|28|4|8.81
5319|0|122|0.0|5|30|4|83.94
5320|95|157|0.0|5|28|4|9.32
5321|95|157|0.0|5|28|4|15.32
5322|95|157|0.0|5|28|4|6.34
5323|95|157|0.0|5|28|4|7.92
5324|95|157|0.0|5|28|4|11.38
5325|0|10|5.0|5|21|4|7.13
5326|0|66|0.0|5|28|4|16.07
5327|91|66|0.0|5|28|4|10.57
5328|90|80|5.0|5|21|4|5.43
5329|90|80|5.0|5|21|4|7.52
5330|92|80|4.13|5|21|4|8.0
5331|95|135|0.0|5|28|4|49.01
5332|0|66|0.0|5|28|4|10.79
5333|0|45|0.0|5|21|4|6.69
5334|0|45|0.0|5|21|4|7.94
5335|0|45|5.0|5|21|4|6.56
5336|89|100|0.0|5|30|4|101.99
5337|88|51|4.67|5|28|4|11.42
5338|0|61|0.0|5|28|4|14.16
5339|0|61|0.0|5|28|4|6.63
5340|0|61|5.0|5|15|4|9.27
5341|0|61|0.0|5|28|4|14.75
5342|0|61|1.0|5|28|4|8.32
5343|0|122|0.0|5|30|4|124.72
5344|0|117|0.0|5|30|4|145.08
5345|0|100|2.75|5|30|4|7.68
5346|89|100|0.0|5|21|4|10.22
5347|0|45|4.0|5|21|4|7.44
5348|92|80|0.0|5|21|4|14.6
5349|90|80|4.0|5|21|4|11.77
5350|0|104|0.0|5|21|4|6.54
5351|0|104|0.0|5|28|4|31.51
5352|0|104|0.0|5|28|4|43.08
5353|0|104|0.0|5|28|4|33.84
5354|0|70|5.0|5|28|4|13.29
5355|89|100|0.0|5|28|4|39.81
5356|89|100|4.0|5|21|4|10.62
5357|89|100|0.0|5|30|4|74.47
5358|0|100|5.0|5|21|4|10.61
5359|89|100|0.0|5|28|4|12.57
5360|99|100|0.0|5|28|4|68.39
5361|89|100|0.0|5|30|4|107.43
5362|0|61|0.0|5|30|4|29.9
5363|0|61|0.0|5|30|4|45.76
5364|0|61|0.0|5|28|4|6.24
5365|0|61|1.0|5|28|4|9.21
5366|0|61|5.0|5|28|4|8.12
5367|0|61|0.0|5|28|4|9.21
5368|0|156|0.0|5|28|4|53.09
5369|0|155|0.0|5|28|4|39.99
5370|92|80|5.0|5|21|4|6.62
5371|90|80|5.0|5|21|4|17.14
5372|90|80|5.0|5|21|4|21.63
5373|92|80|5.0|5|21|4|25.01
5374|92|80|0.0|5|21|4|13.52
5375|92|80|4.33|5|21|4|17.44
5376|92|80|0.0|5|21|4|17.74
5377|0|80|4.0|5|28|4|5.9
5378|0|66|0.0|5|15|4|14.36
5379|0|66|0.0|5|15|4|14.65
5380|0|100|0.0|5|30|4|79.03
5381|0|117|0.0|5|28|4|7.52
5382|0|51|0.0|5|30|4|81.25
5383|0|51|0.0|5|30|4|68.31
5384|0|51|0.0|5|30|4|131.25
5385|0|152|5.0|5|30|4|83.69
5386|0|152|0.0|5|30|4|50.32
5387|0|152|0.0|5|28|4|32.29
5388|0|54|3.0|5|30|4|117.88
5389|0|54|5.0|5|30|4|145.85
5390|90|80|3.0|5|21|4|19.3
5391|0|155|0.0|5|28|4|41.33
5392|0|51|4.63|5|21|4|5.15
5393|88|51|0.0|5|28|4|11.29
5394|0|51|5.0|5|28|4|88.18
5395|0|51|0.0|5|28|4|28.4
5396|97|149|0.0|5|30|4|184.1
5397|92|80|5.0|5|21|4|15.17
5398|90|80|0.0|5|21|4|11.35
5399|90|80|0.0|5|21|4|3.52
5400|88|51|0.0|5|28|4|65.4
5401|88|51|0.0|5|28|4|34.66
5402|90|80|0.0|5|21|4|10.73
5403|90|80|0.0|5|21|4|8.22
5404|92|80|4.0|5|21|4|16.66
5405|92|80|5.0|5|21|4|17.25
5406|92|80|5.0|5|21|4|28.66
5407|0|158|0.0|5|32|4|18.92
5408|0|158|5.0|5|32|4|11.35
5409|0|159|0.0|5|32|4|15.21
5410|0|159|4.0|5|32|4|25.14
5411|0|160|5.0|5|32|4|10.36
5412|0|159|5.0|5|32|4|19.81
5413|0|159|5.0|5|32|4|8.01
5414|0|159|3.25|5|32|4|9.3
5415|0|159|4.0|5|32|4|6.95
5416|0|159|0.0|5|32|4|7.23
5417|0|159|3.0|5|32|4|12.23
5418|0|161|0.0|5|32|4|8.22
5419|0|161|0.0|5|32|4|6.0
5420|0|161|5.0|5|32|4|6.26
5421|0|161|5.0|5|32|4|8.55
5422|0|161|0.0|5|32|4|6.81
5423|0|161|0.0|5|32|4|12.47
5424|0|161|5.0|5|32|4|11.52
5425|0|161|5.0|5|32|4|9.03
5426|0|161|5.0|5|32|4|4.04
5427|0|161|5.0|5|32|4|9.9
5428|0|158|5.0|5|32|4|12.09
5429|0|158|3.0|5|32|4|10.38
5430|0|158|5.0|5|32|4|6.38
5431|0|158|0.0|5|32|4|13.42
5432|0|158|4.67|5|32|4|6.19
5433|0|158|0.0|5|32|4|11.9
5434|0|158|5.0|5|32|4|11.23
5435|0|158|0.0|5|32|4|6.28
5436|0|158|5.0|5|32|4|13.57
5437|0|158|2.0|5|32|4|7.24
5438|0|159|3.0|5|32|4|11.34
5439|0|162|1.6|5|32|4|11.72
5440|100|162|0.0|5|32|4|8.87
5441|0|162|0.0|5|32|4|8.55
5442|0|162|0.0|5|32|4|10.22
5443|0|162|0.0|5|32|4|15.65
5444|0|162|0.0|5|32|4|11.42
5445|0|162|3.5|5|32|4|7.21
5446|0|162|0.0|5|32|4|5.64
5447|0|162|0.0|5|32|4|12.18
5448|0|162|0.0|5|32|4|5.05
5449|0|162|0.0|5|32|4|13.42
5450|0|162|0.0|5|32|4|8.19
5451|0|162|5.0|5|32|4|8.94
5452|0|162|0.0|5|32|4|4.36
5453|0|162|0.0|5|32|4|11.25
5454|0|163|4.64|5|32|4|11.25
5455|0|163|3.86|5|32|4|18.98
5456|101|164|5.0|5|32|4|19.52
5457|101|164|4.5|5|32|4|16.4
5458|101|164|0.0|5|32|4|9.09
5459|101|164|0.0|5|32|4|10.84
5460|101|164|0.0|5|32|4|8.2
5461|101|164|0.0|5|32|4|11.58
5462|101|164|0.0|5|32|4|22.2
5463|101|164|0.0|5|32|4|13.76
5464|101|164|0.0|5|32|4|11.82
5465|101|164|0.0|5|32|4|15.15
5466|101|164|5.0|5|32|4|18.49
5467|101|164|0.0|5|32|4|10.68
5468|101|164|0.0|5|32|4|20.86
5469|101|164|0.0|5|32|4|14.87
5470|101|164|0.0|5|32|4|20.02
5471|101|164|0.0|5|32|4|16.64
5472|101|164|0.0|5|32|4|16.39
5473|101|164|0.0|5|32|4|18.32
5474|101|164|0.0|5|32|4|15.7
5475|101|164|0.0|5|32|4|14.31
5476|101|164|5.0|5|32|4|18.58
5477|101|164|5.0|5|32|4|14.52
5478|101|164|0.0|5|32|4|19.77
5479|101|164|0.0|5|32|4|11.87
5480|101|164|0.0|5|32|4|8.38
5481|101|164|0.0|5|32|4|14.99
5482|101|164|0.0|5|32|4|16.8
5483|0|158|0.0|5|32|4|8.36
5484|0|158|0.0|5|32|4|13.34
5485|0|158|4.5|5|32|4|11.79
5486|0|158|0.0|5|32|4|8.34
5487|0|158|5.0|5|32|4|16.33
5488|0|158|0.0|5|32|4|19.06
5489|0|158|0.0|5|32|4|16.07
5490|0|158|3.67|5|32|4|9.04
5491|0|158|4.0|5|32|4|5.67
5492|0|158|5.0|5|32|4|10.32
5493|0|158|5.0|5|32|4|6.19
5494|0|158|0.0|5|32|4|18.97
5495|0|161|0.0|5|32|4|5.18
5496|0|158|0.0|5|32|4|13.29
5497|0|158|0.0|5|32|4|33.86
5498|0|158|0.0|5|32|4|11.35
5499|0|158|0.0|5|32|4|7.51
5500|102|165|0.0|5|32|4|18.32
5501|102|165|0.0|5|32|4|17.1
5502|102|165|0.0|5|32|4|7.5
5503|102|165|0.0|5|32|4|7.92
5504|102|165|0.0|5|32|4|14.06
5505|102|165|0.0|5|32|4|5.78
5506|102|165|0.0|5|32|4|21.97
5507|102|165|0.0|5|32|4|17.65
5508|102|165|0.0|5|32|4|13.19
5509|102|165|0.0|5|32|4|18.03
5510|102|165|0.0|5|32|4|16.73
5511|102|165|0.0|5|32|4|17.39
5512|102|165|0.0|5|32|4|12.38
5513|102|165|0.0|5|32|4|11.38
5514|102|165|0.0|5|32|4|7.97
5515|102|165|0.0|5|32|4|17.16
5516|102|165|0.0|5|32|4|8.5
5517|102|165|0.0|5|32|4|20.57
5518|102|165|0.0|5|32|4|15.36
5519|102|165|0.0|5|32|4|25.39
5520|0|165|0.0|5|32|4|34.35
5521|0|159|4.67|5|32|4|27.72
5522|0|159|0.0|5|32|4|34.18
5523|0|159|0.0|5|32|4|20.71
5524|0|159|0.0|5|32|4|13.86
5525|0|159|0.0|5|32|4|18.58
5526|0|159|0.0|5|32|4|14.96
5527|0|159|0.0|5|32|4|8.2
5528|0|159|0.0|5|32|4|11.4
5529|0|159|0.0|5|32|4|11.48
5530|0|159|0.0|5|32|4|13.78
5531|0|159|0.0|5|32|4|16.69
5532|0|159|0.0|5|32|4|12.09
5533|0|159|0.0|5|32|4|12.17
5534|0|159|0.0|5|32|4|9.13
5535|0|159|0.0|5|32|4|13.29
5536|0|159|0.0|5|32|4|11.87
5537|0|159|0.0|5|32|4|6.83
5538|0|159|0.0|5|32|4|9.88
5539|0|159|0.0|5|32|4|13.42
5540|0|159|0.0|5|32|4|9.7
5541|0|159|0.0|5|32|4|13.46
5542|0|159|0.0|5|32|4|14.16
5543|0|159|0.0|5|32|4|19.97
5544|0|159|0.0|5|32|4|14.06
5545|0|159|0.0|5|32|4|17.73
5546|0|159|0.0|5|32|4|15.35
5547|0|159|0.0|5|32|4|15.35
5548|0|159|0.0|5|32|4|18.7
5549|0|159|0.0|5|32|4|13.45
5550|0|159|0.0|5|32|4|8.81
5551|0|159|0.0|5|32|4|13.68
5552|0|159|0.0|5|32|4|12.96
5553|0|159|0.0|5|32|4|6.66
5554|101|164|0.0|5|32|4|13.03
5555|101|164|0.0|5|32|4|21.9
5556|101|164|0.0|5|32|4|15.15
5557|101|164|0.0|5|32|4|12.51
5558|101|164|0.0|5|32|4|15.2
5559|101|164|0.0|5|32|4|12.23
5560|101|164|0.0|5|32|4|9.87
5561|101|164|0.0|5|32|4|13.95
5562|101|164|0.0|5|32|4|8.61
5563|101|164|0.0|5|32|4|15.57
5564|101|164|0.0|5|32|4|11.26
5565|101|164|0.0|5|32|4|18.7
5566|101|164|0.0|5|32|4|15.15
5567|101|164|0.0|5|32|4|8.2
5568|101|164|0.0|5|32|4|20.26
5569|101|164|0.0|5|32|4|17.13
5570|101|164|0.0|5|32|4|11.83
5571|101|164|0.0|5|32|4|13.07
5572|101|164|0.0|5|32|4|9.39
5573|101|164|0.0|5|32|4|25.35
5574|101|164|0.0|5|32|4|8.34
5575|101|164|0.0|5|32|4|8.48
5576|101|164|0.0|5|32|4|11.13
5577|101|164|4.0|5|32|4|18.07
5578|101|164|0.0|5|32|4|15.35
5579|101|164|0.0|5|32|4|11.78
5580|101|164|0.0|5|32|4|17.85
5581|101|164|0.0|5|32|4|10.0
5582|101|164|0.0|5|32|4|21.75
5583|101|164|0.0|5|32|4|19.74
5584|101|164|0.0|5|32|4|7.26
5585|101|164|5.0|5|32|4|7.51
5586|101|164|0.0|5|32|4|15.6
5587|101|164|5.0|5|32|4|17.4
5588|0|164|0.0|5|32|4|10.84
5589|0|164|0.0|5|32|4|6.9
5590|0|164|0.0|5|32|4|19.88
5591|0|164|0.0|5|32|4|16.68
5592|0|164|0.0|5|32|4|20.86
5593|0|164|0.0|5|32|4|16.68
5594|0|164|0.0|5|32|4|8.34
5595|0|164|0.0|5|32|4|21.15
5596|0|164|0.0|5|32|4|13.57
5597|0|164|0.0|5|32|4|12.88
5598|0|164|0.0|5|32|4|11.62
5599|0|164|0.0|5|32|4|8.76
5600|0|164|0.0|5|32|4|10.84
5601|0|164|5.0|5|32|4|20.57
5602|0|164|5.0|5|32|4|16.68
5603|0|164|0.0|5|32|4|11.32
5604|0|164|0.0|5|32|4|10.43
5605|0|164|0.0|5|32|4|22.31
5606|0|164|4.0|5|32|4|18.77
5607|0|164|0.0|5|32|4|21.97
5608|0|164|4.0|5|32|4|12.9
5609|0|164|0.0|5|32|4|9.09
5610|0|164|0.0|5|32|4|24.5
5611|0|164|0.0|5|32|4|16.15
5612|0|164|0.0|5|32|4|12.09
5613|0|164|0.0|5|32|4|17.43
5614|0|164|0.0|5|32|4|11.74
5615|0|164|4.25|5|32|4|8.69
5616|0|164|0.0|5|32|4|14.64
5617|0|164|0.0|5|32|4|16.07
5618|0|164|0.0|5|32|4|8.34
5619|0|164|5.0|5|32|4|20.46
5620|0|164|0.0|5|32|4|8.57
